category,subcategory,knowledge,premise,hypothesis,binary_classification_label,T5Pred,,,,
non_numerical,cars_and_trains,Vehicles like car and bicycle run on the ground. Vehicle like train run on rails.,Oliver saw a vehicle travelling on rails from his window.,The vehicle could be a car.,FALSE,TRUE,0,,,
non_numerical,domestic_and_wild_animals,"Animals like lion, tiger, bear and panther are wild animals. They are found in forest. Animals like cow, horses and buffaloes stay on farm animals. They are not found in forest. ",Cooper was going on an expedition to a national forest and saw a wild animal there.,The animal could be a Lion. ,TRUE,TRUE,1,,,
non_numerical,domestic_and_wild_animals,"Animals like lion, tiger, bear and panther are wild animals. They are found in forest. Animals like cow, horses and buffaloes stay on farm animals. They are not found in forest. ",Cooper was going on an expedition to a national forest and saw a wild animal there.,The animal could be a cow.,FALSE,TRUE,0,,,
non_numerical,domestic_and_wild_animals,"Animals like lion, tiger, bear and panther are wild animals. They are found in forest. Animals like cow, horses and buffaloes stay on farm animals. They are not found in forest. ",Jack was going on an expedition to a wildlife preserve forest. He saw a wild animal there.,The animal could be a Lion. ,TRUE,TRUE,1,,,
non_numerical,domestic_and_wild_animals,"Animals like lion, tiger, bear and panther are wild animals. They are found in forest. Animals like cow, horses and buffaloes stay on farm animals. They are not found in forest. ",Jack was going on an expedition to a wildlife preserve forest. He saw a wild animal there.,The animal could be a cow.,FALSE,TRUE,0,,,
non_numerical,dragonflies_wings,Dragonflies have 4 wings.,Charlie was an entomologist and saw an insect with 4 wings fluttering nearby while moving through a rainforest for a study.,The insect could have been a dragonfly.,TRUE,TRUE,1,,,
non_numerical,dragonflies_wings,Dragonflies have 4 wings.,Charlie was an entomologist and saw an insect with 4 wings fluttering nearby while moving through a rainforest for a study.,The insect could have been a mosquito.,FALSE,TRUE,0,,,
non_numerical,dragonflies_wings,Dragonflies have 4 wings.,Jesse was an entomologist and was moving through a rainforest for a study. He saw an insect with 4 wings fluttering nearby.,The insect could have been a dragonfly.,TRUE,TRUE,1,,,
non_numerical,dragonflies_wings,Dragonflies have 4 wings.,Jesse was an entomologist and was moving through a rainforest for a study. He saw an insect with 4 wings fluttering nearby.,The insect could have been a mosquito.,FALSE,TRUE,0,,,
non_numerical,fish_and_animals,"Animals like fish, whale and sharks swim under water. Animals like cow, horses and buffaloes stay on land. ",Liam saw an animal running on the farm.,The animal could be a horse. ,TRUE,TRUE,1,,,
non_numerical,fish_and_animals,"Animals like fish, whale and sharks swim under water. Animals like cow, horses and buffaloes stay on land. ",Liam saw an animal running on the farm.,The animal could be a shark.,FALSE,TRUE,0,,,
non_numerical,fish_and_animals,"Animals like fish, whale and sharks swim under water. Animals like cow, horses and buffaloes stay on land. ",Joseph saw an animal running on the farm.,The animal could be a horse. ,TRUE,TRUE,1,,,
non_numerical,fish_and_animals,"Animals like fish, whale and sharks swim under water. Animals like cow, horses and buffaloes stay on land. ",Joseph saw an animal running on the farm.,The animal could be a shark.,FALSE,TRUE,0,,,
non_numerical,fish_and_cow,"Animals like fish, whale and sharks swim under water.",Alan in a scuba diver and saw an animal moving under water towards him.,The animal could be a shark. ,TRUE,TRUE,1,,,
non_numerical,fish_and_cow,"Animals like fish, whale and sharks swim under water.",Alan in a scuba diver and saw an animal moving under water towards him.,The animal could be a cow.,FALSE,FALSE,1,,,
non_numerical,fish_and_cow,"Animals like fish, whale and sharks swim under water.",Jonah in a scuba diver and saw an animal moving under water towards him.,The animal could be a shark. ,TRUE,TRUE,1,,,
non_numerical,fish_and_cow,"Animals like fish, whale and sharks swim under water.",Jonah in a scuba diver and saw an animal moving under water towards him.,The animal could be a cow.,FALSE,TRUE,0,,,
non_numerical,flying_object,"A human cannot fly but other objects like birds, plane and football can.",Sebastian was playing on the floor and saw a flying object from the window.,The object could not have been another human being.,TRUE,FALSE,0,,,
non_numerical,flying_object,"A human cannot fly but other objects like birds, plane and football can.",Sebastian was playing on the floor and saw a flying object from the window.,The object could have been another human being.,FALSE,FALSE,1,,,
non_numerical,flying_object,"A human cannot fly but other objects like birds, plane and football can.",Noah was playing on the floor and saw a flying object from the window.,The object could not have been another human being.,TRUE,FALSE,0,,,
non_numerical,flying_object,"A human cannot fly but other objects like birds, plane and football can.",Noah was playing on the floor and saw a flying object from the window.,The object could have been another human being.,FALSE,FALSE,1,,,
non_numerical,lock_and_key,A key can be used to open a lock. Any other object cannot open the lock.,Dawson is trying to open a lock in front of him and he was able to open the lock with that object.,The object could be a key.,TRUE,TRUE,1,,,
non_numerical,lock_and_key,A key can be used to open a lock. Any other object cannot open the lock.,Dawson is trying to open a lock in front of him and he was able to open the lock with that object.,The object could be a banana.,FALSE,FALSE,1,,,
non_numerical,lock_and_key,A key can be used to open a lock. Any other object cannot open the lock.,Adam attempted to open a door lock for his house and could open the lock with that object.,The object could be a key.,TRUE,TRUE,1,,,
non_numerical,lock_and_key,A key can be used to open a lock. Any other object cannot open the lock.,Adam attempted to open a door lock for his house and could open the lock with that object.,The object could be a banana.,FALSE,FALSE,1,,,
non_numerical,moving_and_flying_objects,Vehicles like car and bicycle run on the ground. Vehicles like plane and rockets fly in the air.,Calvin saw an object moving on the ground from his window.,The vehicle could be a bicycle. ,TRUE,TRUE,1,,,
non_numerical,moving_and_flying_objects,Vehicles like car and bicycle run on the ground. Vehicles like plane and rockets fly in the air.,Calvin saw an object moving on the ground from his window.,The vehicle could be a rocket.,FALSE,TRUE,0,,,
non_numerical,moving_and_flying_objects,Vehicles like car and bicycle run on the ground. Vehicles like plane and rockets fly in the air.,Arthur saw an object from his window that moved on the ground.,The vehicle could be a bicycle. ,TRUE,TRUE,1,,,
non_numerical,moving_and_flying_objects,Vehicles like car and bicycle run on the ground. Vehicles like plane and rockets fly in the air.,Arthur saw an object from his window that moved on the ground.,The vehicle could be a rocket.,FALSE,TRUE,0,,,
non_numerical,moving_and_flying_objects,Vehicles like car and bicycle run on the ground. Vehicles like plane and rockets fly in the air.,Luke saw a vehicle flying when he visited a space station.,The vehicle could be a rocket. ,TRUE,TRUE,1,,,
non_numerical,moving_and_flying_objects,Vehicles like car and bicycle run on the ground. Vehicles like plane and rockets fly in the air.,Luke saw a vehicle flying when he visited a space station.,The vehicle could be a bicycle.,FALSE,TRUE,0,,,
non_numerical,moving_and_flying_objects,Vehicles like car and bicycle run on the ground. Vehicles like plane and rockets fly in the air.,Jackson saw a vehicle flying when he visited a space station.,The vehicle could be a rocket. ,TRUE,TRUE,1,,,
non_numerical,moving_and_flying_objects,Vehicles like car and bicycle run on the ground. Vehicles like plane and rockets fly in the air.,Jackson saw a vehicle flying when he visited a space station.,The vehicle could be a bicycle.,FALSE,TRUE,0,,,
non_numerical,phone_and_charge,A phone's battery can typically last for one day of two days with continuous usage. The battery cannot last for 1 week or more time.,Patrick has been using an electronic device. He is using it without charging it for 1 month continuously.,The electronic appliance could not be a mobile phone. ,TRUE,TRUE,1,,,
non_numerical,phone_and_charge,A phone's battery can typically last for one day of two days with continuous usage. The battery cannot last for 1 week or more time.,Patrick has been using an electronic device. He is using it without charging it for 1 month continuously.,The electronic appliance could be a mobile phone.,FALSE,TRUE,0,,,
non_numerical,phone_and_charge,A phone's battery can typically last for one day of two days with continuous usage. The battery cannot last for 1 week or more time.,Jonathan has been using an electronic device. He is using it without charging it for 1 month continuously.,The electronic appliance could not be a mobile phone. ,TRUE,TRUE,1,,,
non_numerical,phone_and_charge,A phone's battery can typically last for one day of two days with continuous usage. The battery cannot last for 1 week or more time.,Jonathan has been using an electronic device. He is using it without charging it for 1 month continuously.,The electronic appliance could be a mobile phone.,FALSE,TRUE,0,,,
non_numerical,amphibians,Amphibians are animals that can live on both land and water.,Jack as part of his school lecture learnt that an animal can live on both land and water.,The animal could have been a frog.,TRUE,TRUE,1,,,
non_numerical,amphibians,Amphibians are animals that can live on both land and water.,Jack as part of his school lecture learnt that an animal can live on both land and water.,The animal could have been an elephant.,FALSE,TRUE,0,,,
non_numerical,amphibians,Amphibians are animals that can live on both land and water.,"In a documentary, Antonio was told that an animal can live on both land and water.",The animal could have been a frog.,TRUE,TRUE,1,,,
non_numerical,amphibians,Amphibians are animals that can live on both land and water.,"In a documentary, Antonio was told that an animal can live on both land and water.",The animal could have been an elephant.,FALSE,TRUE,0,,,
