index,category,subcategory,premise,knowledge,question,question_text,options,value_answer,option_answer,author,GPT3Pred
135,attribute_comparison,portion,"Miles like to eat a lot of junk food. One day, he went out to eat burgers with his friends which had 49 units of calories in one burger, and he ate several such burgers.",A portion of an object is less than the whole object,"{'question_text': 'How many calories Miles could have consumed?', 'options': [{'A': 47}, {'B': 39}, {'C': 44}, {'D': 56}, {'E': 'None'}], 'value_answer': [56], 'option_answer': ['D'], 'other': {'given_value': 49, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",How many calories Miles could have consumed?,"[{'A': 47}, {'B': 39}, {'C': 44}, {'D': 56}, {'E': 'None'}]",[56],['D'],Neeraj,"[47, 56]"
1224,non_numerical,traffic_sense,When Alex was motorbiking to his office he saw a signal and slowed down his bike.,"Vehicle should start at green light, halt at red lights, and slow down at yellow lights.","{'question_text': 'What was the color that was flashed by the signal?', 'options': [{'A': 'Red'}, {'B': 'Green'}, {'C': 'Yellow'}, {'D': 'Blue'}], 'value_answer': ['Yellow'], 'option_answer': ['C'], 'other': {}}",What was the color that was flashed by the signal?,"[{'A': 'Red'}, {'B': 'Green'}, {'C': 'Yellow'}, {'D': 'Blue'}]",['Yellow'],['C'],Kevin,"[Green, Yellow]"
573,attribute_comparison,heat_and_area,There are two heating pads that Arthur has and they have different surface areas. The surfcae area of the heating pad with lower rate of heat transfer is 134 units.,The rate of heat transfer is directly proportional to the surface area through which the heat is being conducted.,"{'question_text': 'What could be the surface area of the other heating pad?', 'options': [{'A': 135}, {'B': 130}, {'C': 132}, {'D': 129}], 'value_answer': [135], 'option_answer': ['A'], 'other': {'given_value': 134, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the surface area of the other heating pad?,"[{'A': 135}, {'B': 130}, {'C': 132}, {'D': 129}]",[135],['A'],Yamini,"[135, 132, 129]"
35,attribute_comparison,direct_comparison,A library can accommodate 40 books. There is a bigger library nearby.,Bigger library can accomodate more books,"{'question_text': 'What could be the capacity of the bigger library?', 'options': [{'A': 35}, {'B': 46}, {'C': 36}, {'D': 41}, {'E': 'None'}], 'value_answer': [46, 41], 'option_answer': ['B', 'D'], 'other': {'given_value': 40, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the capacity of the bigger library?,"[{'A': 35}, {'B': 46}, {'C': 36}, {'D': 41}, {'E': 'None'}]","[46, 41]","['B', 'D']",Neeraj,"[46, 41]"
1302,non_numerical_sg,cobbler,"Charles went to a club, where his shoe got torn. Then he had to go to get his shoe fixed",Job of cobbler is to fix the shoes,"{'question_text': 'Whose shop he could go to fix the problem?', 'options': [{'A': 'Cobbler'}, {'B': 'Tailor'}, {'C': 'Mechanic'}, {'D': 'Driver'}], 'value_answer': ['Cobbler'], 'option_answer': ['A'], 'other': {}}",Whose shop he could go to fix the problem?,"[{'A': 'Cobbler'}, {'B': 'Tailor'}, {'C': 'Mechanic'}, {'D': 'Driver'}]",['Cobbler'],['A'],Sidharth,[Cobbler]
1431,non_numerical,sleep_standing,"In a research study on sleeping habits of animals, Leonardo came to know that there is an animal that could sleep while standing up.",Animal like horse can sleep while standing up.,"{'question_text': 'What could the animal be?', 'options': [{'A': 'cat'}, {'B': 'dog'}, {'C': 'scorpion'}, {'D': 'horse'}], 'value_answer': ['horse'], 'option_answer': ['D'], 'other': {}}",What could the animal be?,"[{'A': 'cat'}, {'B': 'dog'}, {'C': 'scorpion'}, {'D': 'horse'}]",['horse'],['D'],Saurabh,[horse]
662,attribute_comparison,bad_tyre,"Jace has two tyres of bicycle, one of them has travelled 322 miles and is which is in worse condition than the other .",Condition of tyre is inversely proportional to distance travelled by the tyre.,"{'question_text': 'What could be the distance travelled by the other tyre?', 'options': [{'A': 324}, {'B': 307}, {'C': 340}, {'D': 312}], 'value_answer': [307, 312], 'option_answer': ['B', 'D'], 'other': {'given_value': 322, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the distance travelled by the other tyre?,"[{'A': 324}, {'B': 307}, {'C': 340}, {'D': 312}]","[307, 312]","['B', 'D']",Sidharth,"[307, 312, 324]"
1513,non_numerical,smoke_sensor,Adriel's house caught fire due to a gas leak. Adriel was able to identify with the help of an alarm sound generated by a sensor.,A smoke sensor is a device fitted to smoke alarms. A smoke alarm is designed to detect the presence of smoke.,"{'question_text': 'What could be the sensor used?', 'options': [{'A': 'ultrasonic sensor'}, {'B': 'smoke sensor'}, {'C': 'accelerometer'}, {'D': 'temperature sensor'}], 'value_answer': ['smoke sensor'], 'option_answer': ['B'], 'other': {}}",What could be the sensor used?,"[{'A': 'ultrasonic sensor'}, {'B': 'smoke sensor'}, {'C': 'accelerometer'}, {'D': 'temperature sensor'}]",['smoke sensor'],['B'],Sivapriya,[smoke sensor]
1282,non_numerical_sg,airplane_eng,"A plane began it's journey, there was some technical isuue on the plane because of which except one engine, all the other engines failed, still plane landed safely.",An airplane with multiple engines can even run on 1 engine,"{'question_text': 'What could be the number of working engines in the plane?', 'options': [{'A': '0'}, {'B': '1'}, {'C': '2'}, {'D': '3'}], 'value_answer': ['1', '2', '3'], 'option_answer': ['B', 'C', 'D'], 'other': {}}",What could be the number of working engines in the plane?,"[{'A': '0'}, {'B': '1'}, {'C': '2'}, {'D': '3'}]","['1', '2', '3']","['B', 'C', 'D']",Sidharth,['1']
933,change_with_action,passing,"In an exam, 39 students passed while a few failed.",Number of total students is more or equal than the number of passed students,"{'question_text': 'How many hours can Patrick spend in studying in total?', 'options': [{'A': 31}, {'B': 46}, {'C': 38}, {'D': 44}], 'value_answer': [46, 44], 'option_answer': ['B', 'D'], 'other': {'given_value': 39, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",How many hours can Patrick spend in studying in total?,"[{'A': 31}, {'B': 46}, {'C': 38}, {'D': 44}]","[46, 44]","['B', 'D']",Neeraj,"[31, 38, 44]"
419,attribute_comparison,projectile_height,Adam and his brother are throwing two identical balls in an upward direction at 45 degree of projection angle. Adam's ball which reached at higher height had initial velocity of 35 meter/second.,The maximum height reached by the ball is directly proportional to the initial velocity at which it is thrown if fired at 45 degrees of projection angle.,"{'question_text': ""What could be the initial velocity of the ball thrown by Adam's brother?"", 'options': [{'A': 41}, {'B': 26}, {'C': 37}, {'D': 39}, {'E': 'None'}], 'value_answer': [26], 'option_answer': ['B'], 'other': {'given_value': 35, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the initial velocity of the ball thrown by Adam's brother?,"[{'A': 41}, {'B': 26}, {'C': 37}, {'D': 39}, {'E': 'None'}]",[26],['B'],Saurabh,"[37, 39]"
344,attribute_comparison,ball_time_height,Maxwell and his brother were observing how time taken is related to the height from which it is dropped. They dropped the balls from different height. A ball that was dropped from a lower height took 20 seconds to reach the ground.,Time taken by the ball to hit the ground is directly proportional to the height from which the ball is dropped.,"{'question_text': 'What could be the height from which the other ball could have been dropped?', 'options': [{'A': 16}, {'B': 23}, {'C': 18}, {'D': 19}], 'value_answer': [23], 'option_answer': ['B'], 'other': {'given_value': 20, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the height from which the other ball could have been dropped?,"[{'A': 16}, {'B': 23}, {'C': 18}, {'D': 19}]",[23],['B'],Saurabh,"[16, 18, 19]"
1360,non_numerical_sg,vegetables_and_fruits,Brandon goes to a farm and sees an item growing on a tree. He cuts it open and he finds seeds in it.,"Fruits are seed-bearing structures developed from ovary of plant whereas vegetables are plant parts such as roots, leaves and stems.","{'question_text': 'What could the item be?', 'options': [{'A': 'Carrot'}, {'B': 'Mango'}, {'C': 'Banana'}, {'D': 'Potato'}], 'value_answer': ['Mango', 'Banana'], 'option_answer': ['B', 'C'], 'other': {}}",What could the item be?,"[{'A': 'Carrot'}, {'B': 'Mango'}, {'C': 'Banana'}, {'D': 'Potato'}]","['Mango', 'Banana']","['B', 'C']",Sidharth,"[B, C]"
1248,non_numerical,cell_and_waves,There is a cell phone company named after Ian. They have started a new communications lab for research and development where they made a prototype of cell phone communication with cell towers using certain waves.,"Cell phones use radio waves to communicate with cell towers, and these waves have wavelengths of approximately 10-1000 m. Cell phone encodes the sounds of the caller's voice in microwaves by changing the frequency of the waves.","{'question_text': 'What could be the type of the waves?', 'options': [{'A': 'radio waves'}, {'B': 'sound waves'}, {'C': 'light waves'}], 'value_answer': ['radio waves'], 'option_answer': ['A'], 'other': {}}",What could be the type of the waves?,"[{'A': 'radio waves'}, {'B': 'sound waves'}, {'C': 'light waves'}]",['radio waves'],['A'],Yamini,['radio waves']
835,attribute_comparison,surface_tension_and_temperature,The surface tension of water was calculated at two different temperatures. The surface tension of water at the lower temperature is 40 units.,Surface tension is inversely proportional to the temperature.,"{'question_text': 'What could be the surface tension of the water at the higher temperature?', 'options': [{'A': 38}, {'B': 43}, {'C': 36}, {'D': 41}], 'value_answer': [38, 36], 'option_answer': ['A', 'C'], 'other': {'given_value': 40, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the surface tension of the water at the higher temperature?,"[{'A': 38}, {'B': 43}, {'C': 36}, {'D': 41}]","[38, 36]","['A', 'C']",Sivapriya,"[43, 41]"
1483,non_numerical,heat_flow,"Calvin bought snacks for the picnic, which includes hot chocolate, hot pizza, ice cream and cold drinks and took all of them together in a single bag.",Heat always flows from high temperature body to low temperature body.,"{'question_text': 'What could be the items whose temperature could have increased?', 'options': [{'A': 'ice-cream'}, {'B': 'cool drinks'}, {'C': 'hot chocolate'}, {'D': 'hot pasta'}], 'value_answer': ['ice-cream', 'cool drinks'], 'option_answer': ['A', 'B'], 'other': {}}",What could be the items whose temperature could have increased?,"[{'A': 'ice-cream'}, {'B': 'cool drinks'}, {'C': 'hot chocolate'}, {'D': 'hot pasta'}]","['ice-cream', 'cool drinks']","['A', 'B']",Sivapriya,"[hot chocolate, hot pasta]"
218,attribute_comparison,marks_comparisons,Anthony passed an exam where the passing score was 77.,"To pass an exam, you need to get at least passing marks.","{'question_text': 'How many marks could have been scored by Anthony in the exam?', 'options': [{'A': 75}, {'B': 77}, {'C': 73}, {'D': 76}, {'E': 'None'}], 'value_answer': [77], 'option_answer': ['B'], 'other': {'given_value': 77, 'more_is_correct_flag': True, 'equal_is_correct_flag': True}}",How many marks could have been scored by Anthony in the exam?,"[{'A': 75}, {'B': 77}, {'C': 73}, {'D': 76}, {'E': 'None'}]",[77],['B'],Kevin,"[77, 76]"
1461,non_numerical,carbohydrates_diet,Daniel's doctor suggested reducing the amount of carbohydrate intake in his diet as his sugar levels increased. Daniel reduced the intake of an item.,"Food item like rice, wheat are rich in carbohydrates.","{'question_text': 'What could the item be?', 'options': [{'A': 'Rice'}, {'B': 'Fruits'}, {'C': 'Vegetables'}, {'D': 'Sweets'}], 'value_answer': ['Rice', 'Sweets'], 'option_answer': ['A', 'D'], 'other': {}}",What could the item be?,"[{'A': 'Rice'}, {'B': 'Fruits'}, {'C': 'Vegetables'}, {'D': 'Sweets'}]","['Rice', 'Sweets']","['A', 'D']",Sivapriya,"['Rice', 'Wheat']"
644,attribute_comparison,viscosity_and_temperature,"To identify the best lubricant for the manufacturing equipment, Jaxon was testing it with two liquids. The temperature of the liquid with lower viscosity is 24 units.",The viscosity of liquids decreases rapidly with an increase in temperature.,"{'question_text': 'What could be the temperature of the other liquid?', 'options': [{'A': 19}, {'B': 28}, {'C': 21}, {'D': 27}, {'E': 'None'}], 'value_answer': [19, 21], 'option_answer': ['A', 'C'], 'other': {'given_value': 24, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the temperature of the other liquid?,"[{'A': 19}, {'B': 28}, {'C': 21}, {'D': 27}, {'E': 'None'}]","[19, 21]","['A', 'C']",Yamini,"[19, 21, 27]"
1264,non_numerical,fuel_car,The car ran out of fuel thus Finn had to walk to the nearest gas station to get that fuel in a container.,The majority of motor vehicles worldwide are powered by gasoline or diesel. ,"{'question_text': 'What could be in the container?', 'options': [{'A': 'gasoline'}, {'B': 'diesel'}, {'C': 'air'}, {'D': 'biodiesel'}], 'value_answer': ['gasoline', 'diesel'], 'option_answer': ['A', 'B'], 'other': {}}",What could be in the container?,"[{'A': 'gasoline'}, {'B': 'diesel'}, {'C': 'air'}, {'D': 'biodiesel'}]","['gasoline', 'diesel']","['A', 'B']",Yamini,"[gasoline, diesel]"
1316,non_numerical_sg,first_day,Jude received a mail to come and meet his professor for discussion on the paper on the first day of the coming week.,Monday is first day of the week.,"{'question_text': 'What could have been the day?', 'options': [{'A': 'Sunday'}, {'B': 'Monday'}, {'C': 'Tuesday'}, {'D': 'None'}], 'value_answer': ['Monday'], 'option_answer': ['B'], 'other': {}}",What could have been the day?,"[{'A': 'Sunday'}, {'B': 'Monday'}, {'C': 'Tuesday'}, {'D': 'None'}]",['Monday'],['B'],Sidharth,[Monday]
396,attribute_comparison,gravity_and_distance,Two identical asteroids are some distance away from Earth. The asteroid closer to Earth is having gravitational pull of 40 units.,Gravitational force is inversely proportional to distance,"{'question_text': 'What could be the gravitational pull for the other asteroid?', 'options': [{'A': 47}, {'B': 34}, {'C': 32}, {'D': 42}], 'value_answer': [34, 32], 'option_answer': ['B', 'C'], 'other': {'given_value': 40, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the gravitational pull for the other asteroid?,"[{'A': 47}, {'B': 34}, {'C': 32}, {'D': 42}]","[34, 32]","['B', 'C']",Saurabh,"[47, 42]"
1601,implicit_numerical_knowledge,percent,Joshua spent 28 years in a finance company and then spent more than 50% this time in a technology company.,50% percent means half,"{'question_text': 'How many thousand dollars could be left with Joshua after spending on infrastructure?', 'options': [{'A': 17}, {'B': 11}, {'C': 16}, {'D': 14}, {'E': 'None'}], 'value_answer': [11], 'option_answer': ['B'], 'other': {'given_value': 14, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",How many thousand dollars could be left with Joshua after spending on infrastructure?,"[{'A': 17}, {'B': 11}, {'C': 16}, {'D': 14}, {'E': 'None'}]",[11],['B'],Neeraj,"[17, 16]"
282,attribute_comparison,weight,Nolan is less heavier than his friend and is 164 pounds.,Light person has lesser weight than heavy person.,"{'question_text': 'What could be the weight of his friend?', 'options': [{'A': 164}, {'B': 168}, {'C': 161}, {'D': 163}], 'value_answer': [168], 'option_answer': ['B'], 'other': {'given_value': 164, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the weight of his friend?,"[{'A': 164}, {'B': 168}, {'C': 161}, {'D': 163}]",[168],['B'],Kevin,"[168, 161, 163]"
